POTUS|610536520387268608|2015-06-15 19:57:04|So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI
POTUS|609163576616615936|2015-06-12 01:01:29|I challenged them to a race. http://t.co/FpEUTnYgoD
POTUS|606226830241046528|2015-06-03 22:31:54|This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt
POTUS|605841647193030657|2015-06-02 21:01:19|Glad the Senate finally passed the USA Freedom Act. It protects civil liberties and our national security. I'll sign it as soon as I get it.
POTUS|605803300093452289|2015-06-02 18:28:56|Awarded two Medals of Honor today for acts of bravery a century ago. We honor our heroes no matter how long it takes. http://t.co/AYazTecZpB
POTUS|604024846574620674|2015-05-28 20:42:00|RT @JustineinTampa: @POTUS I'm 30 now, but I've been promoting climate change since I was in the third grade! #ActOnClimate http://t.co/d77…
POTUS|604024486036393984|2015-05-28 20:40:34|RT @LizHadly: @POTUS Love the #ActOnClimate. As scientist, I say global action more important than science now. #WeKnowEnoughToAct.
POTUS|603976385044971520|2015-05-28 17:29:26|Thanks for the questions! This was fun. I've got to run, but let’s do it again soon. Tell me what you're doing to #ActOnClimate.
POTUS|603976299246321664|2015-05-28 17:29:05|.@apat246 @chicagobulls love thibs and think he did a great job. Sorry to see him go but expect he will be snatched up soon by another team.
POTUS|603975856466198528|2015-05-28 17:27:20|.@ZCarlander agreement with China big and will be working w Brazil to develop their plans. We will all need to do more with US leading
POTUS|603975267422380033|2015-05-28 17:24:59|.@arianastover Kids instinctively understand importance of environment, impact on animals, health. Weave it into science and social studies
POTUS|603974634510233600|2015-05-28 17:22:28|.@HtetWint renewable energy key, already increased solar 10x and wind 3x, now need to invest more in r&amp;d and provide regulatory incentives
POTUS|603973676975939585|2015-05-28 17:18:40|. @Jamesthe4tress Already expanded Pell Grants and capped student loan interest rates; now want to make 2 yrs of community college free.
POTUS|603973127383580672|2015-05-28 17:16:29|@HLF3267 In fact new trade deal with have the strongest enforceable environmental provisions in history, raising standards across Asia.
POTUS|603972926287708160|2015-05-28 17:15:41|.@ZCarlander more severe weather events lead to displacement, scarcity, stressed populations; all increase likelihood of global conflict.
POTUS|603971948180176896|2015-05-28 17:11:48|.@NathenVieira jr smith having a great season but the heart of the Cavs is Lebron. And no one can outshoot Curry - maybe Korver if wide open
POTUS|603971215372361728|2015-05-28 17:08:53|@.gkermmm 2/ after I sign agreement, Congress will have months of debate before a vote. Nothing secret about it.
POTUS|603971008328957953|2015-05-28 17:08:04|.@gkermmm 1/ TPP is still being negotiated! But legislation requires the full text for 60 days before I sign.
POTUS|603970422636290048|2015-05-28 17:05:44|.@drock89 as @Pontifex and other religious leaders have stated we have a moral obligation to the most vulnerable and the next generation.
POTUS|603969986730708992|2015-05-28 17:04:00|.@BigBennyFL 3/ already rejected Shell's original proposal as inadequate which shows we're serious.
POTUS|603969716261036032|2015-05-28 17:02:56|.@BigBennyFL 2/ But since we can't prevent oil exploration completely in region we're setting the highest possible standards
POTUS|603968878058676225|2015-05-28 16:59:36|@BigBennyFL 1/ We've shut off drilling in the most sensitive arctic areas, including Bristol Bay.
POTUS|603968065240313859|2015-05-28 16:56:22|.@calebmegajew the science is overwhelming but what will move Congress will be public opinion. Your voices will make them open to facts.
POTUS|603966058462973953|2015-05-28 16:48:24|Ready to answer your questions on climate change. Let's do this! #AskPOTUS http://t.co/5KrIb5jL6S
POTUS|603959253334822913|2015-05-28 16:21:21|Just got a hurricane preparedness briefing in Miami. Acting on climate change is critical. Got climate Qs? I'll answer at 1pm ET. #AskPOTUS
POTUS|602878130362146816|2015-05-25 16:45:21|Spent the morning at Arlington. Take time today to honor our fallen heroes. We're forever indebted to their families. http://t.co/hChhhOVCS3
POTUS|601844801672257536|2015-05-22 20:19:17|.@DrFahmida tell your niece I really like her letter. Couldn't agree more!
POTUS|601841646020464640|2015-05-22 20:06:44|.@rebsteve really enjoyed stopping by today. I had fun singing Shabbat Shalom with the PreK class downstairs, too! http://t.co/6b8CrXSgMt
POTUS|601082858497830913|2015-05-20 17:51:35|An honor to address the Coast Guard class of 2015. Confident they'll help us meet big challenges like climate change. http://t.co/1z4fteA1YJ
POTUS|600407380279566336|2015-05-18 21:07:29|Good question, @billclinton. The handle comes with the house. Know anyone interested in @FLOTUS?
POTUS|600388258665787392|2015-05-18 19:51:30|In Camden today, seeing first-hand how smart policing is making the community safer while building trust. http://t.co/3MiWk43c8g
POTUS|600324682190053376|2015-05-18 15:38:52|Hello, Twitter! It's Barack. Really! Six years in, they're finally giving me my own account.
